state,city_slug,city_name,facilities,band,live
pennsylvania,connellsville,Connellsville,1,1-4,f
pennsylvania,cranberry-township,Cranberry Township,1,1-4,f
pennsylvania,donegal,Donegal,1,1-4,f
pennsylvania,dresher,Dresher,1,1-4,f
pennsylvania,drexel-hill,Drexel Hill,1,1-4,f
pennsylvania,edinboro,Edinboro,1,1-4,f
pennsylvania,elizabethville,Elizabethville,1,1-4,f
pennsylvania,ellwood-city,Ellwood City,1,1-4,f
pennsylvania,emporium,Emporium,1,1-4,f
pennsylvania,everett,Everett,1,1-4,f
pennsylvania,factoryville,Factoryville,1,1-4,f
pennsylvania,fairless-hills,Fairless Hills,1,1-4,f
pennsylvania,fleetwood,Fleetwood,1,1-4,f
pennsylvania,ford-city,Ford City,1,1-4,f
pennsylvania,fort-washington,Fort Washington,1,1-4,f
pennsylvania,fredericktown,Fredericktown,1,1-4,f
pennsylvania,girard,Girard,1,1-4,f
pennsylvania,glenmoore,Glenmoore,1,1-4,f
pennsylvania,glenside,Glenside,1,1-4,f
pennsylvania,greencastle,Greencastle,1,1-4,f
pennsylvania,greensboro,Greensboro,1,1-4,f
pennsylvania,hanover,Hanover,1,1-4,f
pennsylvania,hatboro,Hatboro,1,1-4,f
pennsylvania,hermitage,Hermitage,1,1-4,f
pennsylvania,hershey,Hershey,1,1-4,f
pennsylvania,honesdale,Honesdale,1,1-4,f
pennsylvania,horsham,Horsham,1,1-4,f
pennsylvania,houston,Houston,1,1-4,f
pennsylvania,hummelstown,Hummelstown,1,1-4,f
pennsylvania,hunker,Hunker,1,1-4,f
pennsylvania,huntingdon-valley,Huntingdon Valley,1,1-4,f
pennsylvania,industry,Industry,1,1-4,f
pennsylvania,jermyn,Jermyn,1,1-4,f
pennsylvania,lansdowne,Lansdowne,1,1-4,f
pennsylvania,leechburg,Leechburg,1,1-4,f
pennsylvania,lemont-furnace,Lemont Furnace,1,1-4,f
pennsylvania,lemoyne,Lemoyne,1,1-4,f
pennsylvania,lewistown,Lewistown,1,1-4,f
pennsylvania,linesville,Linesville,1,1-4,f
pennsylvania,littlestown,Littlestown,1,1-4,f
pennsylvania,lock-haven,Lock Haven,1,1-4,f
pennsylvania,mahanoy-city,Mahanoy City,1,1-4,f
pennsylvania,marienville,Marienville,1,1-4,f
pennsylvania,mcconnellsburg,McConnellsburg,1,1-4,f
pennsylvania,mckees-rocks,McKees Rocks,1,1-4,f
pennsylvania,mercer,Mercer,1,1-4,f
pennsylvania,middleburg,Middleburg,1,1-4,f
pennsylvania,midland,Midland,1,1-4,f
pennsylvania,mifflintown,Mifflintown,1,1-4,f
pennsylvania,millerton,Millerton,1,1-4,f
pennsylvania,monessen,Monessen,1,1-4,f
pennsylvania,montoursville,Montoursville,1,1-4,f
pennsylvania,montrose,Montrose,1,1-4,f
pennsylvania,moosic,Moosic,1,1-4,f
pennsylvania,mount-joy,Mount Joy,1,1-4,f
pennsylvania,mount-morris,Mount Morris,1,1-4,f
pennsylvania,mount-pocono,Mount Pocono,1,1-4,f
pennsylvania,mount-union,Mount Union,1,1-4,f
pennsylvania,newfoundland,Newfoundland,1,1-4,f
pennsylvania,newtown,Newtown,1,1-4,f
pennsylvania,northern-cambria,Northern Cambria,1,1-4,f
pennsylvania,oil-city,Oil City,1,1-4,f
pennsylvania,oxford,Oxford,1,1-4,f
pennsylvania,penn-run,Penn Run,1,1-4,f
pennsylvania,perryopolis,Perryopolis,1,1-4,f
pennsylvania,philipsburg,Philipsburg,1,1-4,f
pennsylvania,polk,Polk,1,1-4,f
pennsylvania,port-allegany,Port Allegany,1,1-4,f
pennsylvania,port-matilda,Port Matilda,1,1-4,f
pennsylvania,rehrersburg,Rehrersburg,1,1-4,f
pennsylvania,roaring-spring,Roaring Spring,1,1-4,f
pennsylvania,saint-clair,Saint Clair,1,1-4,f
pennsylvania,sayre,Sayre,1,1-4,f
pennsylvania,scotrun,Scotrun,1,1-4,f
pennsylvania,seneca,Seneca,1,1-4,f
pennsylvania,sewickley,Sewickley,1,1-4,f
pennsylvania,shamokin,Shamokin,1,1-4,f
pennsylvania,sharon-hill,Sharon Hill,1,1-4,f
pennsylvania,shickshinny,Shickshinny,1,1-4,f
pennsylvania,smethport,Smethport,1,1-4,f
pennsylvania,souderton,Souderton,1,1-4,f
pennsylvania,springfield,Springfield,1,1-4,f
pennsylvania,sweet-valley,Sweet Valley,1,1-4,f
pennsylvania,tannersville,Tannersville,1,1-4,f
pennsylvania,temple,Temple,1,1-4,f
pennsylvania,thorndale,Thorndale,1,1-4,f
pennsylvania,tionesta,Tionesta,1,1-4,f
pennsylvania,torrance,Torrance,1,1-4,f
pennsylvania,upper-darby,Upper Darby,1,1-4,f
pennsylvania,vandergrift,Vandergrift,1,1-4,f
pennsylvania,vestaburg,Vestaburg,1,1-4,f
pennsylvania,watsontown,Watsontown,1,1-4,f
pennsylvania,waymart,Waymart,1,1-4,f
pennsylvania,wayne,Wayne,1,1-4,f
pennsylvania,waynesboro,Waynesboro,1,1-4,f
pennsylvania,wernersville,Wernersville,1,1-4,f
pennsylvania,white-haven,White Haven,1,1-4,f
pennsylvania,williamsburg,Williamsburg,1,1-4,f
pennsylvania,willow-grove,Willow Grove,1,1-4,f
pennsylvania,willow-street,Willow Street,1,1-4,f
pennsylvania,wind-gap,Wind Gap,1,1-4,f
pennsylvania,windber,Windber,1,1-4,f
pennsylvania,wrightsville,Wrightsville,1,1-4,f
pennsylvania,wyoming,Wyoming,1,1-4,f
pennsylvania,yeagertown,Yeagertown,1,1-4,f
pennsylvania,youngwood,Youngwood,1,1-4,f
pennsylvania,zelienople,Zelienople,1,1-4,f
rhode-island,barrington,Barrington,1,1-4,f
rhode-island,central-falls,Central Falls,1,1-4,f
rhode-island,chepachet,Chepachet,1,1-4,f
rhode-island,east-providence,East Providence,1,1-4,f
rhode-island,exeter,Exeter,1,1-4,f
rhode-island,narragansett,Narragansett,1,1-4,f
rhode-island,saunderstown,Saunderstown,1,1-4,f
rhode-island,west-warwick,West Warwick,1,1-4,f
rhode-island,westerly,Westerly,1,1-4,f
south-carolina,allendale,Allendale,1,1-4,f
south-carolina,awendaw,Awendaw,1,1-4,f
south-carolina,bamberg,Bamberg,1,1-4,f
south-carolina,batesburg,Batesburg,1,1-4,f
south-carolina,bennettsville,Bennettsville,1,1-4,f
south-carolina,bluffton,Bluffton,1,1-4,f
south-carolina,boiling-springs,Boiling Springs,1,1-4,f
south-carolina,chesnee,Chesnee,1,1-4,f
south-carolina,denmark,Denmark,1,1-4,f
south-carolina,duncan,Duncan,1,1-4,f
south-carolina,fort-mill,Fort Mill,1,1-4,f
south-carolina,goose-creek,Goose Creek,1,1-4,f
south-carolina,hampton,Hampton,1,1-4,f
south-carolina,hilton-head-island,Hilton Head Island,1,1-4,f
south-carolina,holly-hill,Holly Hill,1,1-4,f
south-carolina,kingstree,Kingstree,1,1-4,f
south-carolina,lake-city,Lake City,1,1-4,f
south-carolina,marion,Marion,1,1-4,f
south-carolina,mc-cormick,,1,1-4,f
south-carolina,mccormick,McCormick,1,1-4,f
south-carolina,mount-pleasant,Mount Pleasant,1,1-4,f
south-carolina,mullins,Mullins,1,1-4,f
south-carolina,north-augusta,North Augusta,1,1-4,f
south-carolina,north-myrtle-beach,North Myrtle Beach,1,1-4,f
south-carolina,ruby,Ruby,1,1-4,f
south-carolina,saint-matthews,Saint Matthews,1,1-4,f
south-carolina,saluda,Saluda,1,1-4,f
south-carolina,swansea,Swansea,1,1-4,f
south-carolina,travelers-rest,Travelers Rest,1,1-4,f
south-carolina,union,Union,1,1-4,f
south-carolina,varnville,Varnville,1,1-4,f
south-dakota,aberdeen,Aberdeen,1,1-4,f
south-dakota,canton,Canton,1,1-4,f
south-dakota,fort-meade,Fort Meade,1,1-4,f
south-dakota,fort-thompson,Fort Thompson,1,1-4,f
south-dakota,kyle,Kyle,1,1-4,f
south-dakota,lake-andes,Lake Andes,1,1-4,f
south-dakota,mission,Mission,1,1-4,f
south-dakota,mitchell,Mitchell,1,1-4,f
south-dakota,mobridge,Mobridge,1,1-4,f
south-dakota,north-sioux-city,North Sioux City,1,1-4,f
south-dakota,pierre,Pierre,1,1-4,f
south-dakota,sisseton,Sisseton,1,1-4,f
south-dakota,sturgis,Sturgis,1,1-4,f
south-dakota,vale,Vale,1,1-4,f
south-dakota,winner,Winner,1,1-4,f
tennessee,adamsville,Adamsville,1,1-4,f
tennessee,blaine,Blaine,1,1-4,f
tennessee,blountville,Blountville,1,1-4,f
tennessee,brighton,Brighton,1,1-4,f
tennessee,bulls-gap,Bulls Gap,1,1-4,f
tennessee,burns,Burns,1,1-4,f
tennessee,celina,Celina,1,1-4,f
tennessee,christiana,Christiana,1,1-4,f
tennessee,cordova,Cordova,1,1-4,f
tennessee,dandridge,Dandridge,1,1-4,f
tennessee,dayton,Dayton,1,1-4,f
tennessee,decaturville,Decaturville,1,1-4,f
tennessee,decherd,Decherd,1,1-4,f
tennessee,dresden,Dresden,1,1-4,f
tennessee,dunlap,Dunlap,1,1-4,f
tennessee,englewood,Englewood,1,1-4,f
tennessee,erin,Erin,1,1-4,f
tennessee,erwin,Erwin,1,1-4,f
tennessee,estill-springs,Estill Springs,1,1-4,f
tennessee,etowah,Etowah,1,1-4,f
tennessee,farragut,Farragut,1,1-4,f
tennessee,fayetteville,Fayetteville,1,1-4,f
tennessee,germantown,Germantown,1,1-4,f
tennessee,hartsville,Hartsville,1,1-4,f
tennessee,henderson,Henderson,1,1-4,f
tennessee,hendersonville,Hendersonville,1,1-4,f
tennessee,hixson,Hixson,1,1-4,f
tennessee,humboldt,Humboldt,1,1-4,f
tennessee,jamestown,Jamestown,1,1-4,f
tennessee,jasper,Jasper,1,1-4,f
tennessee,jefferson-city,Jefferson City,1,1-4,f
tennessee,jellico,Jellico,1,1-4,f
tennessee,kingston-springs,Kingston Springs,1,1-4,f
tennessee,la-vergne,La Vergne,1,1-4,f
tennessee,lafayette,Lafayette,1,1-4,f
tennessee,lenoir-city,Lenoir City,1,1-4,f
tennessee,lewisburg,Lewisburg,1,1-4,f
tennessee,limestone,Limestone,1,1-4,f
tennessee,madisonville,Madisonville,1,1-4,f
tennessee,martin,Martin,1,1-4,f
tennessee,maynardville,Maynardville,1,1-4,f
tennessee,mckenzie,McKenzie,1,1-4,f
tennessee,mcminnville,McMinnville,1,1-4,f
tennessee,millington,Millington,1,1-4,f
tennessee,mount-juliet,Mount Juliet,1,1-4,f
tennessee,new-tazewell,New Tazewell,1,1-4,f
tennessee,ocoee,Ocoee,1,1-4,t
tennessee,paris,Paris,1,1-4,f
tennessee,pinson,Pinson,1,1-4,f
tennessee,ripley,Ripley,1,1-4,f
tennessee,rogersville,Rogersville,1,1-4,f
tennessee,sneedville,Sneedville,1,1-4,f
tennessee,soddy-daisy,Soddy Daisy,1,1-4,f
tennessee,talbott,Talbott,1,1-4,f
tennessee,tiptonville,Tiptonville,1,1-4,f
tennessee,tracy-city,Tracy City,1,1-4,f
tennessee,washburn,Washburn,1,1-4,f
tennessee,waynesboro,Waynesboro,1,1-4,f
tennessee,westpoint,Westpoint,1,1-4,f
tennessee,winchester,Winchester,1,1-4,f
tennessee,woodbury,Woodbury,1,1-4,f
texas,alice,Alice,1,1-4,f
texas,allen,Allen,1,1-4,f
texas,alpine,Alpine,1,1-4,f
texas,alvin,Alvin,1,1-4,f
texas,andrews,Andrews,1,1-4,f
texas,athens,Athens,1,1-4,f
texas,azle,Azle,1,1-4,f
texas,bandera,Bandera,1,1-4,f
texas,bastrop,Bastrop,1,1-4,f
texas,bay-city,Bay City,1,1-4,f
texas,baytown,Baytown,1,1-4,f
texas,bellaire,Bellaire,1,1-4,f
texas,belton,Belton,1,1-4,f
texas,bowie,Bowie,1,1-4,f
texas,brenham,Brenham,1,1-4,f
texas,brownfield,Brownfield,1,1-4,f
texas,buda,,1,1-4,f
texas,burleson,Burleson,1,1-4,f
texas,caldwell,Caldwell,1,1-4,f
texas,center,Center,1,1-4,f
texas,center-point,Center Point,1,1-4,f
texas,centerville,Centerville,1,1-4,f
texas,childress,Childress,1,1-4,f
texas,clarksville,Clarksville,1,1-4,f
texas,cleveland,Cleveland,1,1-4,f
texas,clute,Clute,1,1-4,f
texas,coleman,Coleman,1,1-4,f
texas,colorado-city,Colorado City,1,1-4,f
texas,corsicana,Corsicana,1,1-4,f
texas,cotulla,Cotulla,1,1-4,f
texas,crystal-city,Crystal City,1,1-4,f
texas,deer-park,Deer Park,1,1-4,f
texas,denver-city,Denver City,1,1-4,f
texas,desoto,Desoto,1,1-4,f
texas,devine,Devine,1,1-4,f
texas,egypt,Egypt,1,1-4,f
texas,emory,Emory,1,1-4,f
texas,ennis,Ennis,1,1-4,f
texas,flower-mound,Flower Mound,1,1-4,f
texas,fort-stockton,Fort Stockton,1,1-4,f
texas,freeport,Freeport,1,1-4,f
texas,gainesville,Gainesville,1,1-4,f
texas,giddings,Giddings,1,1-4,f
texas,gilmer,Gilmer,1,1-4,f
texas,goldthwaite,Goldthwaite,1,1-4,f
texas,gonzales,Gonzales,1,1-4,f
texas,graham,Graham,1,1-4,f
texas,granbury,Granbury,1,1-4,f
texas,grapevine,Grapevine,1,1-4,f
texas,haskell,Haskell,1,1-4,f
texas,hearne,Hearne,1,1-4,f
texas,hebbronville,Hebbronville,1,1-4,f
texas,hempstead,Hempstead,1,1-4,f
texas,humble,Humble,1,1-4,f
texas,hungerford,Hungerford,1,1-4,f
texas,hunt,Hunt,1,1-4,f
texas,irving,Irving,1,1-4,f
texas,jacksonville,Jacksonville,1,1-4,f
texas,johnson-city,Johnson City,1,1-4,f
texas,junction,Junction,1,1-4,f
texas,keller,Keller,1,1-4,f
texas,kemah,Kemah,1,1-4,f
texas,kenedy,Kenedy,1,1-4,f
texas,kermit,Kermit,1,1-4,f
texas,kingwood,Kingwood,1,1-4,f
texas,kyle,Kyle,1,1-4,f
texas,la-grange,La Grange,1,1-4,f
texas,la-marque,La Marque,1,1-4,f
texas,lake-jackson,Lake Jackson,1,1-4,f
texas,lamesa,Lamesa,1,1-4,f
texas,league-city,League City,1,1-4,f
texas,lewisville,Lewisville,1,1-4,f
texas,liberty,Liberty,1,1-4,f
texas,liberty-hill,Liberty Hill,1,1-4,f
texas,mabank,Mabank,1,1-4,f
texas,madisonville,Madisonville,1,1-4,f
texas,marble-falls,Marble Falls,1,1-4,f
texas,marshall,Marshall,1,1-4,f
texas,mesquite,Mesquite,1,1-4,f
texas,mineola,Mineola,1,1-4,f
texas,mineral-wells,Mineral Wells,1,1-4,f
texas,missouri-city,Missouri City,1,1-4,f
texas,monahans,Monahans,1,1-4,f
texas,mount-pleasant,Mount Pleasant,1,1-4,f
texas,navasota,Navasota,1,1-4,f
texas,needville,Needville,1,1-4,f
texas,new-braunfels,New Braunfels,1,1-4,f
texas,north-richland-hills,North Richland Hills,1,1-4,f
texas,odessa,Odessa,1,1-4,f
texas,pampa,Pampa,1,1-4,f
texas,pecos,Pecos,1,1-4,f
texas,portland,Portland,1,1-4,f
texas,post,Post,1,1-4,f
texas,presidio,Presidio,1,1-4,f
texas,princeton,Princeton,1,1-4,f
texas,richardson,Richardson,1,1-4,f
texas,rio-grande-city,Rio Grande City,1,1-4,f
texas,robstown,Robstown,1,1-4,f
texas,rockwall,Rockwall,1,1-4,f
texas,rosenberg,Rosenberg,1,1-4,f
texas,san-augustine,San Augustine,1,1-4,f
texas,san-benito,San Benito,1,1-4,f
texas,scurry,Scurry,1,1-4,f
texas,seminole,Seminole,1,1-4,f
texas,seymour,Seymour,1,1-4,f
texas,sheppard-afb,Sheppard AFB,1,1-4,f
texas,snyder,Snyder,1,1-4,f
texas,south-padre-island,South Padre Island,1,1-4,f
texas,southlake,Southlake,1,1-4,f
texas,sulphur-springs,Sulphur Springs,1,1-4,f
texas,sweetwater,Sweetwater,1,1-4,f
texas,taft,Taft,1,1-4,f
texas,taylor,Taylor,1,1-4,f
texas,temple,Temple,1,1-4,f
texas,tyler,Tyler,1,1-4,f
texas,van-horn,Van Horn,1,1-4,f
texas,vernon,Vernon,1,1-4,f
texas,waelder,,1,1-4,f
texas,wallis,,1,1-4,f
texas,waxahachie,Waxahachie,1,1-4,f
texas,weslaco,Weslaco,1,1-4,f
texas,wimberley,Wimberley,1,1-4,f
texas,winters,Winters,1,1-4,f
texas,woodville,Woodville,1,1-4,f
texas,woodway,Woodway,1,1-4,f
utah,alpine,Alpine,1,1-4,f
utah,beaver,Beaver,1,1-4,f
utah,beryl,Beryl,1,1-4,f
utah,blanding,Blanding,1,1-4,f
utah,centerville,Centerville,1,1-4,f
utah,duchesne,Duchesne,1,1-4,f
utah,eden,Eden,1,1-4,f
utah,ephraim,Ephraim,1,1-4,f
utah,escalante,Escalante,1,1-4,f
utah,fairview,Fairview,1,1-4,f
utah,fillmore,Fillmore,1,1-4,f
utah,garden-city,Garden City,1,1-4,f
utah,glenwood,Glenwood,1,1-4,f
utah,green-river,Green River,1,1-4,f
utah,helper,Helper,1,1-4,f
utah,herriman,Herriman,1,1-4,f
utah,highland,Highland,1,1-4,f
utah,holden,Holden,1,1-4,f
utah,holladay,Holladay,1,1-4,f
utah,huntsville,Huntsville,1,1-4,f
utah,kanab,Kanab,1,1-4,f
utah,kanosh,Kanosh,1,1-4,f
utah,lindon,Lindon,1,1-4,f
utah,loa,Loa,1,1-4,f
utah,milford,Milford,1,1-4,f
utah,montezuma-creek,Montezuma Creek,1,1-4,f
utah,mount-pleasant,Mount Pleasant,1,1-4,f
utah,nephi,Nephi,1,1-4,f
utah,panguitch,Panguitch,1,1-4,f
utah,providence,Providence,1,1-4,f
utah,roosevelt,Roosevelt,1,1-4,f
utah,south-ogden,South Ogden,1,1-4,f
utah,sunnyside,Sunnyside,1,1-4,f
utah,tremonton,Tremonton,1,1-4,f
utah,vernal,Vernal,1,1-4,f
utah,washington,Washington,1,1-4,f
utah,wellsville,Wellsville,1,1-4,f
utah,woods-cross,Woods Cross,1,1-4,f
vermont,bellows-falls,Bellows Falls,1,1-4,f
vermont,castleton,Castleton,1,1-4,f
vermont,chelsea,Chelsea,1,1-4,f
vermont,cuttingsville,Cuttingsville,1,1-4,f
vermont,hartford,Hartford,1,1-4,f
vermont,manchester-center,Manchester Center,1,1-4,f
vermont,saint-albans-bay,Saint Albans Bay,1,1-4,f
vermont,vergennes,Vergennes,1,1-4,f
vermont,wallingford,Wallingford,1,1-4,f
vermont,west-springfield,West Springfield,1,1-4,f
vermont,wilder,Wilder,1,1-4,f
vermont,windsor,Windsor,1,1-4,f
virginia,amelia-court-house,Amelia Court House,1,1-4,f
virginia,ashland,Ashland,1,1-4,f
virginia,bassett,Bassett,1,1-4,f
virginia,boydton,Boydton,1,1-4,f
virginia,cedar-bluff,Cedar Bluff,1,1-4,f
virginia,centreville,Centreville,1,1-4,f
virginia,charlotte-court-house,Charlotte Court House,1,1-4,f
virginia,chatham,Chatham,1,1-4,f
virginia,chester,Chester,1,1-4,f
virginia,coeburn,Coeburn,1,1-4,f
virginia,colonial-heights,Colonial Heights,1,1-4,f
virginia,cross-junction,Cross Junction,1,1-4,f
virginia,dinwiddie,Dinwiddie,1,1-4,f
virginia,dublin,Dublin,1,1-4,f
virginia,dumfries,Dumfries,1,1-4,f
virginia,emporia,Emporia,1,1-4,f
virginia,farmville,Farmville,1,1-4,f
virginia,fishersville,Fishersville,1,1-4,f
virginia,floyd,Floyd,1,1-4,f
virginia,forest,Forest,1,1-4,f
virginia,goochland,Goochland,1,1-4,f
virginia,great-falls,Great Falls,1,1-4,f
virginia,gretna,Gretna,1,1-4,f
virginia,grundy,Grundy,1,1-4,f
virginia,hanover,Hanover,1,1-4,f
virginia,herndon,Herndon,1,1-4,f
virginia,hillsville,Hillsville,1,1-4,f
virginia,honaker,Honaker,1,1-4,f
virginia,hurley,Hurley,1,1-4,f
virginia,independence,Independence,1,1-4,f
virginia,jonesville,Jonesville,1,1-4,f
virginia,kilmarnock,Kilmarnock,1,1-4,f
virginia,king-george,King George,1,1-4,f
virginia,lancaster,Lancaster,1,1-4,f
virginia,lawrenceville,Lawrenceville,1,1-4,f
virginia,lexington,Lexington,1,1-4,f
virginia,lunenburg,Lunenburg,1,1-4,f
virginia,mechanicsville,Mechanicsville,1,1-4,f
virginia,milford,Milford,1,1-4,f
virginia,oakwood,Oakwood,1,1-4,f
virginia,pearisburg,Pearisburg,1,1-4,f
virginia,pounding-mill,Pounding Mill,1,1-4,f
virginia,powhatan,Powhatan,1,1-4,f
virginia,providence-forge,Providence Forge,1,1-4,f
virginia,radford,Radford,1,1-4,f
virginia,reston,Reston,1,1-4,f
virginia,rocky-mount,Rocky Mount,1,1-4,f
virginia,ruther-glen,Ruther Glen,1,1-4,f
virginia,smithfield,Smithfield,1,1-4,f
virginia,south-hill,South Hill,1,1-4,f
virginia,spotsylvania,Spotsylvania,1,1-4,f
virginia,springfield,Springfield,1,1-4,f
virginia,stafford,Stafford,1,1-4,f
virginia,stanardsville,Stanardsville,1,1-4,f
virginia,strasburg,Strasburg,1,1-4,f
virginia,stuart,Stuart,1,1-4,f
virginia,vansant,Vansant,1,1-4,f
virginia,warrenton,Warrenton,1,1-4,f
virginia,weber-city,Weber City,1,1-4,f
virginia,yorktown,Yorktown,1,1-4,f
washington,anacortes,Anacortes,1,1-4,f
washington,bainbridge-island,Bainbridge Island,1,1-4,f
washington,belfair,Belfair,1,1-4,f
washington,bonney-lake,Bonney Lake,1,1-4,f
washington,bothell,Bothell,1,1-4,f
washington,buena,Buena,1,1-4,f
washington,castle-rock,Castle Rock,1,1-4,f
washington,cathlamet,Cathlamet,1,1-4,f
washington,clarkston,Clarkston,1,1-4,f
washington,colville,Colville,1,1-4,f
washington,coupeville,Coupeville,1,1-4,f
washington,darrington,Darrington,1,1-4,f
washington,dayton,Dayton,1,1-4,f
washington,deer-park,Deer Park,1,1-4,f
washington,dupont,Dupont,1,1-4,f
washington,east-wenatchee,East Wenatchee,1,1-4,f
washington,eastsound,Eastsound,1,1-4,f
washington,ellensburg,Ellensburg,1,1-4,f
washington,elma,Elma,1,1-4,f
washington,enumclaw,Enumclaw,1,1-4,f
washington,ephrata,Ephrata,1,1-4,f
washington,forks,Forks,1,1-4,f
washington,friday-harbor,Friday Harbor,1,1-4,f
washington,graham,Graham,1,1-4,f
washington,grand-coulee,Grand Coulee,1,1-4,f
washington,granger,Granger,1,1-4,f
washington,ilwaco,Ilwaco,1,1-4,f
washington,lopez-island,Lopez Island,1,1-4,f
washington,mattawa,Mattawa,1,1-4,f
washington,mead,Mead,1,1-4,f
washington,morton,Morton,1,1-4,f
washington,moses-lake,Moses Lake,1,1-4,f
washington,mossyrock,Mossyrock,1,1-4,f
washington,mountlake-terrace,Mountlake Terrace,1,1-4,f
washington,nespelem,Nespelem,1,1-4,f
washington,north-bend,North Bend,1,1-4,f
washington,ocean-park,Ocean Park,1,1-4,f
washington,olalla,Olalla,1,1-4,f
washington,othello,Othello,1,1-4,f
washington,pomeroy,Pomeroy,1,1-4,f
washington,poulsbo,Poulsbo,1,1-4,f
washington,pullman,Pullman,1,1-4,f
washington,quincy,Quincy,1,1-4,f
washington,ridgefield,Ridgefield,1,1-4,f
washington,royal-city,Royal City,1,1-4,f
washington,selah,Selah,1,1-4,f
washington,shoreline,Shoreline,1,1-4,f
washington,suquamish,Suquamish,1,1-4,f
washington,taholah,Taholah,1,1-4,f
washington,tumwater,Tumwater,1,1-4,f
washington,university-place,University Place,1,1-4,f
washington,vashon,Vashon,1,1-4,f
washington,wapato,Wapato,1,1-4,f
west-virginia,beaver,Beaver,1,1-4,f
west-virginia,belington,Belington,1,1-4,f
west-virginia,berkeley-springs,Berkeley Springs,1,1-4,f
west-virginia,bradshaw,Bradshaw,1,1-4,f
west-virginia,bridgeport,Bridgeport,1,1-4,f
west-virginia,burlington,Burlington,1,1-4,f
west-virginia,charles-town,Charles Town,1,1-4,f
west-virginia,chattaroy,Chattaroy,1,1-4,f
west-virginia,chester,Chester,1,1-4,f
west-virginia,comfort,Comfort,1,1-4,f
west-virginia,danville,Danville,1,1-4,f
west-virginia,dunbar,Dunbar,1,1-4,f
west-virginia,fayetteville,Fayetteville,1,1-4,f
west-virginia,glenville,Glenville,1,1-4,f
west-virginia,grafton,Grafton,1,1-4,f
west-virginia,harrisville,Harrisville,1,1-4,f
west-virginia,hurricane,Hurricane,1,1-4,f
west-virginia,jane-lew,Jane Lew,1,1-4,f
west-virginia,keyser,Keyser,1,1-4,f
west-virginia,kingwood,Kingwood,1,1-4,f
west-virginia,madison,Madison,1,1-4,f
west-virginia,marlinton,Marlinton,1,1-4,f
west-virginia,mason,Mason,1,1-4,f
west-virginia,moorefield,Moorefield,1,1-4,f
west-virginia,moundsville,Moundsville,1,1-4,f
west-virginia,mullens,Mullens,1,1-4,f
west-virginia,newell,Newell,1,1-4,f
west-virginia,oak-hill,Oak Hill,1,1-4,f
west-virginia,parsons,Parsons,1,1-4,f
west-virginia,petersburg,Petersburg,1,1-4,f
west-virginia,ravenswood,Ravenswood,1,1-4,f
west-virginia,rock-view,Rock View,1,1-4,f
west-virginia,romney,Romney,1,1-4,f
west-virginia,saint-marys,Saint Marys,1,1-4,f
west-virginia,scott-depot,Scott Depot,1,1-4,f
west-virginia,spencer,Spencer,1,1-4,f
west-virginia,sutton,Sutton,1,1-4,f
west-virginia,triadelphia,Triadelphia,1,1-4,f
west-virginia,union,Union,1,1-4,f
west-virginia,verdunville,Verdunville,1,1-4,f
west-virginia,walker,Walker,1,1-4,f
west-virginia,webster-springs,Webster Springs,1,1-4,f
west-virginia,welch,Welch,1,1-4,f
wisconsin,abbotsford,Abbotsford,1,1-4,f
wisconsin,arcadia,Arcadia,1,1-4,f
wisconsin,baldwin,Baldwin,1,1-4,f
wisconsin,barron,Barron,1,1-4,f
wisconsin,beaver-dam,Beaver Dam,1,1-4,f
wisconsin,burlington,Burlington,1,1-4,f
wisconsin,cleveland,Cleveland,1,1-4,f
wisconsin,columbus,Columbus,1,1-4,f
wisconsin,cudahy,Cudahy,1,1-4,f
wisconsin,cumberland,Cumberland,1,1-4,f
wisconsin,darlington,Darlington,1,1-4,f
wisconsin,elkhorn,Elkhorn,1,1-4,f
wisconsin,ellsworth,Ellsworth,1,1-4,f
wisconsin,elm-grove,Elm Grove,1,1-4,f
wisconsin,fort-atkinson,Fort Atkinson,1,1-4,f
wisconsin,germantown,Germantown,1,1-4,f
wisconsin,green-lake,Green Lake,1,1-4,f
wisconsin,hartland,Hartland,1,1-4,f
wisconsin,holmen,Holmen,1,1-4,f
wisconsin,iron-river,Iron River,1,1-4,f
wisconsin,juneau,Juneau,1,1-4,f
wisconsin,keshena,Keshena,1,1-4,f
wisconsin,kewaunee,Kewaunee,1,1-4,f
wisconsin,lac-du-flambeau,Lac du Flambeau,1,1-4,f
wisconsin,ladysmith,Ladysmith,1,1-4,f
wisconsin,lakewood,Lakewood,1,1-4,f
wisconsin,mauston,Mauston,1,1-4,f
wisconsin,menasha,Menasha,1,1-4,f
wisconsin,minong,Minong,1,1-4,f
wisconsin,muskego,Muskego,1,1-4,f
wisconsin,neillsville,Neillsville,1,1-4,f
wisconsin,new-london,New London,1,1-4,f
wisconsin,oak-creek,Oak Creek,1,1-4,f
wisconsin,oconto,Oconto,1,1-4,f
wisconsin,oconto-falls,Oconto Falls,1,1-4,f
wisconsin,owen,Owen,1,1-4,f
wisconsin,park-falls,Park Falls,1,1-4,f
wisconsin,phillips,Phillips,1,1-4,f
wisconsin,platteville,Platteville,1,1-4,f
wisconsin,plymouth,Plymouth,1,1-4,f
wisconsin,port-washington,Port Washington,1,1-4,f
wisconsin,portage,Portage,1,1-4,f
wisconsin,prairie-du-sac,Prairie du Sac,1,1-4,f
